BEDS,BATH,SQFT_LOG,ZIPCODE,SUBLOCALITY,BROKERTITLE,TYPE,LATITUDE,LONGITUDE,PRICE_CATEGORY
3,2.0,3.0791812460476247,11374,Queens County,COMPASS,Co-op for sale,40.7329909,-73.8586242,Mid
5,2.0,3.339293966003392,11378,Queens County,Prime Realty,Pending,40.7227469,-73.8941061,Mid
2,1.0,3.041392685158225,11201,Brooklyn,eXp Realty NYC,Contingent,40.6944364,-73.9986563,Mid
6,4.0,3.339293966003392,11691,Queens County,Pin It Realty Llc,House for sale,40.5997298,-73.7467974,Mid
2,1.0,2.7403626894942437,11204,Brooklyn,EXIT REALTY TOP PROPERTIES,Condo for sale,40.6141211,-73.9966616,Mid
3,1.0,3.0791812460476247,11235,Brooklyn,Other,Co-op for sale,40.5862693,-73.9407123,Cheap
5,3.0,3.339293966003392,10472,Bronx County,Other,Multi-family home for sale,40.8296973,-73.8768124,Mid
1,1.0,2.9872192299080047,11238,Brooklyn,Corcoran Westside Columbus,Condo for sale,40.6725244,-73.9631215,Mid
2,2.0,3.230448921378274,10022,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7592091,-73.9760875,Expensive
3,3.0,3.339293966003392,11423,Queens County,Other,House for sale,40.71176,-73.753743,Mid
2,1.0,2.929418925714293,10467,The Bronx,Keller Williams Ny Realty,Co-op for sale,40.8813916,-73.8757001,Cheap
3,1.0,3.339293966003392,10031,New York,Douglas Elliman  -111 Fifth Ave,Co-op for sale,40.8211783,-73.956073,Mid
1,2.3738608579684373,2.8041394323353503,10462,Bronx County,Howard Hanna | Rand Realty,Condo for sale,40.8389649,-73.8613485,Cheap
4,4.0,3.326335860928751,10027,New York,Brown Harris Stevens,Condo for sale,40.8115505,-73.959759,Expensive
3,2.0,3.339293966003392,11414,Queens County,Other,House for sale,40.657686,-73.8489131,Mid
3,1.0,2.649334858712142,10065,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7670912,-73.9616292,Mid
6,3.0,3.1835545336188615,10461,Bronx County,Han Tang Realty Inc.,Multi-family home for sale,40.8505252,-73.856443,Mid
3,1.0,3.339293966003392,10017,New York,COMPASS,Co-op for sale,40.7556998,-73.9717539,Cheap
6,2.0,3.339293966003392,11209,Kings County,Keller Williams Realty Elite,Multi-family home for sale,40.629645,-74.0292549,Mid
1,2.0,3.339293966003392,10022,New York,Douglas Elliman - 575 Madison Ave,Co-op for sale,40.761641,-73.9702246,Mid
1,1.0,3.339293966003392,10021,New York,Sotheby's International Realty - Downtown Manhattan,Co-op for sale,40.7707242,-73.9542132,Mid
2,2.0,3.058426024457005,11221,Brooklyn,Corcoran Brooklyn Heights,Condo for sale,40.6912454,-73.9154184,Mid
5,3.0,3.2764618041732443,11229,New York,EXIT REALTY TOP PROPERTIES,Multi-family home for sale,40.6065668,-73.9413437,Mid
3,4.0,3.466274321789292,10016,New York,Brown Harris Stevens,Condo for sale,40.7412931,-73.981837,Expensive
7,3.0,3.3774883833761327,10470,Bronx County,Other,House for sale,40.8969146,-73.8654984,Cheap
4,3.0,3.339293966003392,11004,Queens County,Charles Rutenberg Realty Inc,House for sale,40.7492036,-73.7045081,Mid
3,1.0,2.660865478003869,11222,Brooklyn,Brown Harris Stevens,Condo for sale,40.7282026,-73.9504745,Mid
3,2.0,3.189209489582306,10025,New York,Corcoran West Side Gallery,Condo for sale,40.8018548,-73.9672877,Expensive
1,1.0,3.339293966003392,11372,Queens,RE/MAX Team,Co-op for sale,40.7505816,-73.8847602,Cheap
3,1.0,2.6766936096248664,10003,New York,Corcoran SoHo,Co-op for sale,40.7308814,-73.9937801,Cheap
4,4.0,3.459392487759231,11201,Kings County,Corcoran SoHo,Multi-family home for sale,40.6938815,-73.9983127,Expensive
2,1.0,2.9030899869919438,10025,New York,Bond New York- Columbus Circle,Co-op for sale,40.7896573,-73.9673229,Mid
1,2.0,3.2041199826559246,11201,Brooklyn,Douglas Elliman - 1995 Broadway,Condo for sale,40.7015519,-73.995867,Expensive
5,3.0,3.3010299956639813,11413,Queens County,EXIT REALTY PRIME,Pending,40.6857875,-73.7538304,Mid
3,3.0,3.339293966003392,10024,New York,Brown Harris Stevens - 1926 Broadway,Co-op for sale,40.7882884,-73.9674607,Expensive
5,4.0,3.339293966003392,11421,Queens County,Keller Williams Realty Liberty,Pending,40.6960034,-73.8584205,Mid
6,4.0,3.5237464668115646,11215,Kings County,Keller Williams NYC,Townhouse for sale,40.6694134,-73.9802538,Expensive
1,1.0,2.8750612633917,11209,Brooklyn,Hometown Properties,Co-op for sale,40.6347271,-74.036817,Cheap
1,2.0,3.0610753236297916,11231,Brooklyn,Corcoran Williamsburg Bedford,Condo for sale,40.6764286,-74.013234,Mid
5,2.0,3.3439990690571615,11213,Kings County,"Pamela Lee, Realtor",Multi-family home for sale,40.6697911,-73.9348558,Mid
1,1.0,3.339293966003392,10019,New York,COMPASS,Co-op for sale,40.7640805,-73.9818551,Mid
5,2.0,3.2755416884013098,11234,Kings County,Fillmore Real Estate,Pending,40.6211924,-73.905796,Mid
3,1.0,3.339293966003392,10016,New York,Elegran Real Estate And Development,Co-op for sale,40.7466605,-73.9758035,Cheap
3,2.0,3.130976691605617,10468,Bronx County,Other,House for sale,40.871637,-73.8984353,Mid
3,2.0,3.0969100130080562,10314,Richmond County,Corcoran Park Slope,Pending,40.6165969,-74.1340662,Mid
3,2.0,3.4302363534115106,10011,New York,Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,40.7404065,-73.9970822,Expensive
2,1.0,3.339293966003392,10471,The Bronx,Brown Harris Stevens,Co-op for sale,40.890384,-73.9117878,Cheap
5,4.0,3.339293966003392,11415,Queens County,Douglas Elliman - Bayside,Pending,40.7090268,-73.8335998,Mid
1,1.0,3.339293966003392,11372,Queens,KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,40.7562792,-73.8758052,Cheap
1,1.0,3.339293966003392,10022,New York,Brown Harris Stevens - 445 Park Avenue,Co-op for sale,40.7643563,-73.9727544,Mid
2,1.0,3.339293966003392,10025,New York,Corcoran Westside Columbus,Co-op for sale,40.8025988,-73.9673459,Mid
5,4.0,3.4878451201114355,10463,The Bronx,Brown Harris Stevens- 3531 Johnson Avenue,Condo for sale,40.8879309,-73.9121663,Expensive
2,4.0,3.339293966003392,10021,New York,Engel & V�������,Co-op for sale,40.7694785,-73.9653889,Mid
2,2.0,3.339293966003392,10025,New York,Corcoran East Side,Condo for sale,40.7954592,-73.9753123,Mid
2,2.0,3.339293966003392,10128,New York County,Corcoran East Side,Condo for sale,40.7791814,-73.9472929,Mid
1,1.0,3.03261876085072,10471,The Bronx,Other,Co-op for sale,40.8915963,-73.8989828,Cheap
3,1.0,3.339293966003392,10023,New York,Douglas Elliman - 1995 Broadway,Co-op for sale,40.7758661,-73.981473,Cheap
4,4.0,3.531478917042255,11201,Kings County,"Garfield, Leslie J. & Co., Inc.",Townhouse for sale,40.6910365,-73.9924723,Expensive
3,2.0,3.339293966003392,10473,Bronx County,Other,House for sale,40.8112605,-73.855529,Mid
3,1.0,3.339293966003392,10032,New York,H P Greenfield Real Estate Ltd,Co-op for sale,40.8323885,-73.9433069,Cheap
1,1.0,2.6532125137753435,10452,The Bronx,RE MAX Boutique Realty,Co-op for sale,40.8423705,-73.9234444,Cheap
1,1.0,3.339293966003392,11377,Queens,Other,Co-op for sale,40.7467824,-73.9119505,Cheap
4,3.0,3.339293966003392,11358,Queens County,E Realty International Corp,House for sale,40.7684367,-73.7969886,Mid
4,2.0,3.255272505103306,11361,Queens County,Prime Realty,Pending,40.768361,-73.7747442,Mid
3,2.3738608579684373,3.186391215695493,10301,Richmond County,Sowae Corp,House for sale,40.6423112,-74.0943328,Cheap
2,2.0,3.0644579892269186,10128,New York,Corcoran East Side,Condo for sale,40.7822235,-73.9509367,Mid
2,1.0,3.0,11235,Brooklyn,CONTINENT REALTY LLC,Co-op for sale,40.5864616,-73.9410656,Cheap
2,2.0,3.2695129442179165,11360,Queens,Midas Realty,Condo for sale,40.7879226,-73.7863723,Mid
5,4.0,3.6020599913279625,10021,New York County,Douglas Elliman - 575 Madison Ave,Townhouse for sale,40.7685714,-73.959526,Expensive
4,2.0,3.342422680822206,11207,Kings County,NEXTHOME PLATINUM PROPERTIES,House for sale,40.6795412,-73.8904428,Mid
3,1.0,3.339293966003392,10014,New York,Keller Williams NYC,Co-op for sale,40.7362367,-74.0070136,Mid
1,1.0,3.339293966003392,11432,Queens,Other,Co-op for sale,40.7104509,-73.7982064,Cheap
3,2.0,2.936513742478893,10304,Richmond County,EXP Realty,House for sale,40.5993523,-74.0953882,Mid
3,2.3738608579684373,3.339293966003392,11102,Queens County,"Nest Seekers International, Midtown",Condo for sale,40.7668236,-73.9239725,Cheap
3,4.0,3.4149733479708178,10128,New York,Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,40.7824395,-73.9561648,Expensive
3,2.0,3.084933574936716,10306,Richmond County,"KMS Realty Group, Inc.",House for sale,40.571871,-74.1276199,Mid
5,3.0,3.2405492482826,11417,Queens County,Other,Multi-family home for sale,40.6778227,-73.8350282,Mid
3,2.0,3.2764618041732443,10310,Richmond County,Ben Bay Realty Company of Staten Island LLC,Townhouse for sale,40.630181,-74.1228208,Mid
2,2.0,3.284881714655453,11215,Brooklyn,Dwell Residential,Condo for sale,40.677514,-73.986803,Expensive
1,1.0,3.339293966003392,10024,New York,Douglas Elliman - 1995 Broadway,Co-op for sale,40.7869306,-73.980845,Mid
1,1.0,3.339293966003392,10014,New York,COMPASS,Condo for sale,40.737308,-74.0046666,Expensive
4,2.3738608579684373,3.4913616938342726,10075,New York County,Corcoran East Side,House for sale,40.7742274,-73.9588396,Expensive
2,2.0,3.339293966003392,10012,New York,Sotheby's International Realty - Downtown Manhattan,Co-op for sale,40.7267495,-73.9938034,Expensive
3,2.0,3.090610707828407,10312,Richmond County,"Robert Defalco Realty, Inc.",House for sale,40.5527401,-74.1995549,Mid
3,3.0,3.2143138974244,10022,New York,COMPASS,Condo for sale,40.7585686,-73.9669708,Expensive
2,2.0,3.339293966003392,11372,Queens,COMPASS,Co-op for sale,40.7512999,-73.88932,Mid
3,2.0,3.074816440645175,10309,Richmond County,Other,Contingent,40.549099,-74.2148258,Mid
2,2.0,3.130333768495006,10023,New York,COMPASS,Co-op for sale,40.7790487,-73.984824,Mid
1,1.0,3.339293966003392,11375,Queens County,E Z Sell Realty,Co-op for sale,40.7379227,-73.8470718,Cheap
3,1.0,2.6532125137753435,10011,New York,Brown Harris Stevens - 1926 Broadway,Co-op for sale,40.7361563,-73.9977295,Mid
3,2.0,3.0115704435972783,10029,New York,"Nest Seekers International, Midtown",Condo for sale,40.7929253,-73.9404138,Mid
1,1.0,3.030599721965951,10032,New York,Other,Condo for sale,40.8387144,-73.9369924,Mid
3,2.0,3.339293966003392,11412,Queens County,Coldwell Banker American Homes,House for sale,40.6957516,-73.7490297,Mid
3,2.0,3.2030328870147105,11354,Queens County,REALHome Services & Solutions,House for sale,40.7685072,-73.8246067,Mid
1,1.0,3.339293966003392,10463,The Bronx,TREBACH REALTY INC,Co-op for sale,40.8789773,-73.916004,Cheap
6,4.0,3.339293966003392,10301,Richmond County,UNITED NATIONAL REALTY,Pending,40.6412495,-74.083228,Mid
1,1.0,2.9169800473203824,10003,Manhattan,Corcoran Park Avenue South,Condo for sale,40.7324605,-73.9936315,Expensive
1,1.0,2.761927838420529,10004,New York,City Connections Realty,Contingent,40.706541,-74.0158244,Mid
1,1.0,2.8750612633917,10471,The Bronx,Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,40.9047804,-73.9057444,Cheap
6,3.0,3.339293966003392,11230,Kings County,Behfar Team Llc,House for sale,40.6108399,-73.9647401,Expensive
1,1.0,3.339293966003392,11233,Brooklyn,Brown Harris Stevens - 100 Seventh Avenue,Co-op for sale,40.684563,-73.914482,Cheap
1,1.0,3.339293966003392,11374,Flushing,Keller Williams NYC,Co-op for sale,40.7291666,-73.8619839,Cheap
2,3.0,3.236537261488694,10028,New York,Elegran Real Estate And Development,Condo for sale,40.7779756,-73.9551546,Expensive
2,2.0,3.041392685158225,10463,The Bronx,COMPASS,Co-op for sale,40.8827696,-73.9148245,Cheap
3,1.0,2.7781512503836434,11218,Brooklyn,COMPASS,Co-op for sale,40.6372695,-73.9712947,Cheap
2,1.0,2.959994838328416,10309,Richmond County,VYLLA Homes,Contingent,40.5132319,-74.1952211,Cheap
3,2.0,3.0791812460476247,11414,Queens County,Sovereign Realty Of Ny Inc,House for sale,40.651735,-73.830298,Mid
4,4.0,3.4913616938342726,10029,New York,Corcoran Brooklyn Heights,Condo for sale,40.7961886,-73.949116,Expensive
1,1.0,3.339293966003392,11360,Queens,East Coast REALTORS Inc,Co-op for sale,40.7800225,-73.7830402,Cheap
3,1.0,2.6532125137753435,11209,Brooklyn,RE MAX Elite,Co-op for sale,40.6141658,-74.0353827,Cheap
3,2.0,3.1245042248342823,10301,Richmond County,"KMS Realty Group, Inc.",House for sale,40.6333903,-74.0969828,Mid
3,2.0,3.1283992687178066,10303,Richmond County,"Robert Defalco Realty, Inc.",Townhouse for sale,40.6364,-74.154146,Cheap
1,1.0,3.339293966003392,10003,New York,Keller Williams NYC,Co-op for sale,40.7369827,-73.984881,Mid
1,1.0,3.339293966003392,10002,New York,Other,Co-op for sale,40.717924,-73.9866468,Mid
4,2.0,3.24551266781415,11222,Kings County,Douglas Elliman - Bayside,Multi-family home for sale,40.735132,-73.9536334,Expensive
3,4.0,3.2995072987004876,11005,Queens,Charles H. Greenthal Property,Co-op for sale,40.7564761,-73.7212008,Mid
2,2.0,3.0655797147284485,10021,New York,Other,Condo for sale,40.7666839,-73.9527719,Expensive
4,4.0,3.562887381293879,11201,Brooklyn,Sotheby's International Realty - Downtown Manhattan,Condo for sale,40.7046228,-73.9878238,Expensive
2,2.0,3.339293966003392,10014,New York,COMPASS,Co-op for sale,40.7380264,-74.0053843,Mid
3,2.0,3.2367890994092927,11233,Kings County,Other,Multi-family home for sale,40.6781645,-73.9185084,Mid
3,4.0,3.278753600952829,10309,Richmond County,DiTommaso Real Estate,Multi-family home for sale,40.5364742,-74.2389448,Mid
2,2.0,3.247973266361807,10075,New York,"CORE Group Marketing, LLC",Condo for sale,40.7770031,-73.9611884,Expensive
5,2.3738608579684373,3.474507639116976,11233,Kings County,COMPASS,Townhouse for sale,40.6813525,-73.9261641,Expensive
1,1.0,2.829946695941636,10467,The Bronx,"Weichert, Realtors - Larchmont",Co-op for sale,40.880833,-73.8758596,Cheap
4,2.0,3.3394514413064407,11420,Queens County,Keller Williams Rlty Landmark,House for sale,40.6776259,-73.808058,Mid
1,1.0,2.8129133566428557,10027,New York,Highline Residential - Highline Residential,Co-op for sale,40.807254,-73.949107,Cheap
3,2.0,2.905256048748451,11237,Brooklyn,Corcoran Park Slope,Condo for sale,40.7031635,-73.9282437,Mid
1,1.0,2.9036325160842376,11005,Queens,Charles H. Greenthal Property,Co-op for sale,40.7577991,-73.7159564,Cheap
2,2.0,3.339293966003392,11373,Queens,Winzone Realty Inc,Condo for sale,40.7373082,-73.878333,Mid
1,1.0,2.8830933585756897,11209,Brooklyn,JABOUR REALTY COMPANY,Co-op for sale,40.6141658,-74.0353827,Cheap
3,1.0,3.339293966003392,10037,New York,Corcoran SoHo,Condo for sale,40.8153693,-73.9384161,Cheap
5,2.0,3.355643050220869,11233,Kings County,Voro Llc,Multi-family home for sale,40.6835248,-73.9141078,Mid
2,2.0,3.339293966003392,10065,New York,COMPASS,Co-op for sale,40.7651716,-73.9678719,Mid
1,1.0,3.339293966003392,10016,New York,COMPASS,Condo for sale,40.7484135,-73.9731998,Mid
1,1.0,3.339293966003392,10024,New York,Brown Harris Stevens,Co-op for sale,40.788879,-73.9794905,Mid
2,2.0,3.339293966003392,10019,New York,COMPASS,Condo for sale,40.765738,-73.9770652,Expensive
3,1.0,3.339293966003392,11694,Queens,COMPASS,Co-op for sale,40.576751,-73.8398387,Cheap
3,1.0,2.6444385894678386,10023,New York,COMPASS,Condo for sale,40.7691094,-73.98162,Mid
6,2.0,3.4638929889859074,10462,Bronx County,RE MAX Distinguished Homes & Properties,Multi-family home for sale,40.8501271,-73.8669885,Mid
3,2.3738608579684373,3.2317243833285163,10457,Bronx County,Exp Realty,House for sale,40.8536129,-73.8933593,Mid
3,2.0,3.1283992687178066,11224,Kings County,RE MAX Edge,House for sale,40.5773399,-73.9943294,Mid
3,2.3738608579684373,3.0856472882968564,10304,Richmond County,Other,House for sale,40.6306934,-74.0794192,Mid
3,2.0,2.9542425094393248,11373,Queens,Century Homes Realty Group LLC,Condo for sale,40.7376925,-73.8803546,Mid
4,2.0,3.339293966003392,10465,Bronx County,Douglas Elliman - Garden City,House for sale,40.8454504,-73.81776,Mid
6,4.0,3.4313637641589874,10128,New York,BHHS New York Properties,Co-op for sale,40.7822272,-73.9575194,Expensive
1,1.0,3.339293966003392,10011,New York,Brown Harris Stevens,Co-op for sale,40.7443659,-74.0025913,Mid
1,1.0,2.8000293592441343,11102,Queens,"Nest Seekers International, Tribeca",Condo for sale,40.771526,-73.933747,Mid
6,4.0,3.509740015570382,11432,Queens County,Keller Williams Rlty Landmark,Pending,40.7160582,-73.7872685,Mid
1,1.0,3.339293966003392,10009,New York,Corcoran Park Avenue South,Co-op for sale,40.7228235,-73.98509,Cheap
3,3.0,3.1631613749770184,10314,Richmond County,Katz Realty,House for sale,40.5972983,-74.1347274,Mid
1,1.0,3.339293966003392,11379,Queens County,East Coast REALTORS Inc,Co-op for sale,40.7257927,-73.8727767,Cheap
2,2.0,3.0633333589517497,10023,New York,The Agency,Co-op for sale,40.777244,-73.9868738,Mid
2,1.0,2.9947569445876283,10025,New York,COMPASS,Condo for sale,40.7981209,-73.9726033,Mid
5,2.0,3.24551266781415,11414,Queens County,Other,House for sale,40.6481943,-73.8452374,Mid
5,3.0,3.189770956346874,11223,Kings County,Other,Multi-family home for sale,40.5946329,-73.9779295,Mid
2,2.0,2.9947569445876283,10306,Richmond County,Other,House for sale,40.5821761,-74.1078688,Mid
3,1.0,2.94546858513182,11411,Queens County,REALHome Services & Solutions,House for sale,40.6842823,-73.7278575,Mid
4,2.0,3.339293966003392,10025,New York,Brown Harris Stevens,Co-op for sale,40.7975649,-73.9720384,Expensive
2,2.0,3.079543007402906,11218,Brooklyn,Corcoran Williamsburg Bedford,Condo for sale,40.6400234,-73.9676099,Mid
1,1.0,2.845098040014257,10468,The Bronx,Other,Co-op for sale,40.8646563,-73.9082145,Cheap
3,2.3738608579684373,3.339293966003392,10308,Richmond County,"Nest Seekers International, Westside",House for sale,40.552406,-74.1441129,Mid
4,3.0,3.311541958401195,10307,Richmond County,Other,Multi-family home for sale,40.5075446,-74.2461088,Mid
1,1.0,2.8129133566428557,10463,The Bronx,"Robert E. Hill, Inc.",Co-op for sale,40.879078,-73.9175196,Cheap
5,2.3738608579684373,3.7781512503836434,10021,New York County,COMPASS,Townhouse for sale,40.7719074,-73.9601359,Expensive
1,1.0,3.339293966003392,11375,Queens,Benjamin Realty Since 1980,Co-op for sale,40.7193051,-73.8453248,Cheap
5,2.0,3.339293966003392,11203,Kings County,Sowae Corp,Multi-family home for sale,40.6601399,-73.9354891,Mid
5,4.0,3.1271047983648077,11205,Kings County,Century 21 AA Realty,Multi-family home for sale,40.6962962,-73.9720502,Expensive
5,3.0,3.339293966003392,11372,Queens County,Other,Multi-family home for sale,40.7531679,-73.8836878,Mid
3,2.3738608579684373,3.1082266563749283,10461,Bronx County,Keller Williams Realty Greater Nassau,Townhouse for sale,40.851494,-73.8492232,Mid
1,1.0,3.339293966003392,10040,New York,Corcoran Chelsea/Flatiron,Co-op for sale,40.8570262,-73.9361002,Mid
4,4.0,3.3881012015705165,10306,Richmond County,American Homes Group,House for sale,40.5664524,-74.1051158,Mid
3,3.0,3.2595938788859486,10128,New York,COMPASS,Co-op for sale,40.7803429,-73.947266,Mid
2,2.0,3.0034605321095067,10314,Staten Island,Ditommaso Real Estate,Condo for sale,40.5782884,-74.1583011,Mid
